---------- LEXICON ----------
traduzida - 1
traduzido - 1
tragar - 1
tragar-me - 1
tragedia - 1
tragicamente - 1
tragico - 3
traiu-me - 1
trajava - 1
trambolhões - 1
tramou - 1
trancas - 1
tranças - 7
tranquillidade - 1
tranquillo - 1
tranquillos - 1
transbordando - 1
transcrevendo - 1
transcrever - 2
transcrevesse - 1
transcribe - 1
transcription - 1
transeunte - 1
transferencias - 1
transferida - 1
transferindo - 1
transferir - 1
transferisse - 1
transluzisse - 1
transpiração - 1
transpôl-a - 1
transposição - 1
transtornada - 1
transtornou - 1
trapalhices - 1
trapinho - 1
traria - 2
trasladar - 1
traste - 1
tratadas - 1
tratado - 3
tratal-a - 1
tratal-o - 1
tratamento - 2
tratando-as - 1
tratar - 3
tratariam - 1
tratava - 3
tratava-me - 1
tratava-se - 1
tratei - 3
travessa - 1
travêssa - 1
travesseiro - 2
travesso - 1
travessuras - 3
travou - 1
traz - 9
trazem - 1
trazer - 3
trazer-lhe - 2
trazer-me - 1
trazia - 28
trazia-as - 1
trazia-o - 1
traziam - 5
trazidas - 1
treatment - 1
trecho - 6
trechosinho - 1
trefega - 1
trem - 6
treme - 1
tremeu-me - 1
tremia - 1
tremiam-me - 1
tremula - 2
tremulas - 1
tremulo - 3
trepadas - 4
trepidas - 1
treplica - 1
trepliquei - 1
tres - 32
trez - 4
treze - 3
triangulo - 1
tribunas - 1
tributo - 1
trigueira - 1
trinta - 4
trio - 1
triplo - 1
triste - 10
tristes - 4
tristeza - 5
tristezas - 3
triumphalmente - 2
troca - 5
troça - 2
trocado - 1
trocados - 1
trocam - 1
trocámos - 1
trocando - 1
trocar - 2
trocara - 2
trocarem - 1
trocariam - 2
trocassemos - 1
trocava - 1
trocou - 3
trombeta - 5
tronco - 2
tropa - 1
tropel - 2
trote - 1
trouxe - 4
trouxe-lhe - 1
trouxe-os - 1
trouxeram - 2
trouxesse - 2
trouxessem - 1
trovoada - 1
truismo - 1
truncado - 3
truz - 1
tu - 25
tua - 5
tuas - 1
tudo - 188
tumulo - 1
turbilhão - 1
turbulento - 1
turcos - 1
turquia - 3
turvação - 2
turvas - 1
tusso - 1
types - 1
typhoide - 1
u - 7
ullysses - 1
ultima - 14
ultimamente - 3
ultimas - 4
ultimo - 16
ultimos - 9
um - 786
uma - 446
umas - 12
under - 6
understand - 1
unenforceability - 1
ungido - 2
unhas - 2
uni-as - 1
unia - 1
união - 1
unica - 7
unicamente - 4
unico - 10
unicos - 1
unida - 1
unidas - 1
unidinhos - 1
uniform - 1
unindo - 1
unindo-se - 1
united - 15
universal - 2
universidade - 3
universidades - 2
universo - 1
unless - 3
unlink - 1
unprotected - 1
uns - 31
unsolicited - 1
up - 3
updated - 1
upon - 2
urgia - 1
us - 1
usadas - 1
usaram - 1
usava - 7
usavamos - 1
use - 12
used - 3
usei - 1
user - 3
using - 6
uso - 9
usou - 1
usual - 1
ut - 1
uteis - 2
util - 1
utilidade - 2
v - 2
vá - 21
vã - 1
vá-se - 2
vacca - 4
vadiação - 2
vadias - 1
vadio - 2
vae - 44
vaes - 3
vaga - 4
vagalumes - 1
vagam - 1
vagamente - 3
vagar - 4
vagarem - 1
vagarosa - 1
vagarosamente - 1
vagaroso - 2
vagas - 4
vago - 4
vagos - 2
vaguei - 2
vaidade - 10
vale - 13
valem - 6
valer - 3
valerão - 1
valeria - 1
valesse - 1
valeu - 4
valha - 1
valha-me - 1
valia - 5
valias - 1
valor - 6
valsa - 2
vamos - 33
vanilla - 2
vantagem - 4
vão - 11
vãos - 1
vara - 8
varanda - 9
varão - 1
varas - 3
varia - 4
vária - 1
variar - 2
varias - 4
variavam - 1
variety - 1
varios - 1
vários - 1
varredores - 1
varridos - 1
vás - 4
vasos - 1
vastas - 1
vasto - 3
vaticano - 1
vazia - 1
vê - 7
vê-se - 2
vedes - 1
vehiculos - 1
veiu - 37
veiu-lhe - 1
veja - 8
vejam - 1
vejo - 4
vel-a - 8
vel-o - 9
vel-os - 2
vela - 5
velada - 1
velas - 2
velasse - 1
velava - 1
velha - 17
velhaco - 1
velharias - 1
velhas - 13
velhice - 2
velho - 37
velhos - 10
velleidade - 1
velleidades - 1
vem - 9
vêm - 2
vencel-as - 1
vencel-o - 1
vencer - 6
vencer-se - 1
venceu - 3
vende - 1
vendendo - 1
vendendo-se - 1
vender - 2
vendeu - 1
vendia - 2
vendidos - 1
vendo - 4
vendo-lhe - 1
vendo-me - 3
vendo-nos - 1
veneno - 3
veneração - 2
veneziana - 1
venha - 6
venhamos - 3
venho - 4
vens - 1
ventava - 1
vento - 7
ventre - 1
ventura - 5
ver - 74
ver-lhe - 1
ver-me - 4
ver-nos - 2
verá - 3
veracidade - 1
verás - 1
verbo - 1
verdade - 72
verdadeira - 5
verdadeiramente - 3
verdadeiras - 4
verdadeiro - 1
verdades - 1
veremos - 3
vergonha - 3
veria - 1
verificar - 2
verme - 1
vermelhas - 1
vermelhos - 1
vermes - 3
verniz - 2
verosimilhança - 1
vers - 2
versiculo - 1
versiculos - 1
version - 3
verso - 19
versos - 17
verter - 1
verteu - 1
vertidas - 1
vertigem - 5
very - 1
vès - 1
vês - 1
vespera - 21
veste - 1
vesti-me - 1
vestia - 4
vestidas - 1
vestidinho - 1
vestido - 9
vestidos - 2
vestir - 1
vestir-me - 2
vestir-se - 1
vestiram - 1
vexa - 1
vexada - 2
vexado - 2
vexame - 3
vexe - 1
vez - 148
vezes - 37
vezo - 1
vi - 61
vi-a - 1
vi-lhe - 3
vi-o - 2
via - 17
via-as - 1
via-me - 1
via-se - 1
viagem - 13
viagens - 3
viaja - 1
viam - 1
viam-se - 1
viamos - 1
vibrante - 1
vicios - 1
viciosas - 1
viçosa - 1
viçoso - 1
victima - 3
victoria - 2
vida - 85
vidas - 1
vidraças - 1
vidro - 2
viemos - 2
vier - 3
viera - 2
vieram - 12
vierem - 1
viesse - 7
viessem - 3
viewed - 1
viewing - 1
vigairaria - 1
vigairarias - 1
vigario - 5
vigário - 2
vigesimo - 1
vigor - 1
vii - 2
viii - 2
vim - 15
vinces - 1
vinculo - 2
vinda - 1
vindas - 1
vindes - 1
vindo - 9
vindos - 1
vindouras - 2
vingança - 2
vingasse - 2
vinha - 29
vinham - 12
vinhamos - 1
vinho - 2
vinte - 17
vintem - 1
vintens - 1
violação - 1
violas - 1
violates - 1
violento - 1
violetas - 1
vir - 19
vira - 4
virá - 2
virada - 1
viram - 2
virão - 1
virei - 1
virgem - 3
viria - 3
viriam - 2
viriamos - 1
virou-se - 1
virtude - 6
virtudes - 9
virtuosa - 1
virtuosas - 1
virus - 1
visão - 2
visinha - 6
visinhança - 10
visinhas - 3
visinho - 11
visinhos - 3
visit - 2
visita - 14
visital-a - 1
visitámos - 1
visitar-me - 1
visitára - 1
visitas - 16
visitou - 1
visões - 2
visse - 5
vissem - 2
vista - 17
viste - 3
vistes - 1
visto - 7
viu - 8
viu-lhe - 1
viu-me - 1
viuva - 10
viuvas - 1
viuvez - 1
viuvo - 2
viuvos - 1
viva - 6
vivam - 1
vivas - 1
vive - 1
vivemos - 3
vivendo - 1
viver - 8
vivera - 1
viverei - 1
viveriamos - 1
vivesse - 3
viveu - 4
vivi - 3
vivia - 20
viviam - 3
vivido - 1
vivo - 8
vivos - 1
voavam - 1
vocação - 29
vocações - 1
voce - 2
você - 134
vocês - 4
void - 1
voilà - 2
vol-o - 1
volcão - 1
volta - 15
volta-me - 2
voltada - 2
voltado - 3
voltados - 1
voltamos - 1
voltámos - 3
voltando - 5
voltando-se - 9
voltar - 9
voltar-me - 2
voltara - 1
voltára - 2
voltaram - 1
voltarei - 1
voltarete - 2
voltaria - 2
voltas - 6
voltasse - 1
voltava - 3
voltava-lhe - 1
voltavam - 2
voltavamos - 2
voltei - 7
voltei-me - 1
volto - 2
voltou - 6
voltou-se - 3
volubilidade - 1
voluntario - 1
volunteer - 1
volunteers - 5
vomitorio - 1
vontade - 28
vontades - 1
voou - 1
vos - 3
vós - 2
vosmecê - 1
vossa - 2
vosso - 1
vossos - 1
vou - 30
vou-me - 1
voz - 43
vozes - 9
vulgar - 3
vulgata - 1
vulgo - 1
wagner - 1
walks - 1
walter - 1
warranties - 3
warranty - 2
was - 2
way - 2
ways - 1
we - 9
web - 1
website - 4
west - 1
what - 1
whatsoever - 2
when - 1
whenever - 1
where - 5
which - 7
while - 1
who - 3
whom - 1
widespread - 1
widest - 2
will - 8
windsor - 1
wish - 1
with - 47
within - 4
without - 8
word - 1
work - 45
works - 32
world - 2
worldwide - 2
writing - 3
written - 3
www - 9
x - 3
xc - 2
xci - 2
xcii - 2
xciii - 2
xciv - 2
xcix - 2
xcv - 2
xcvi - 2
xcvii - 2
xcviii - 2
xi - 2
xii - 2
xiii - 2
xiv - 2
xix - 2
xl - 2
xli - 2
xlii - 2
xliii - 2
xliv - 2
xlix - 2
xlv - 2
xlvi - 2
xlvii - 2
xlviii - 2
xv - 2
xvi - 2
xvii - 2
xviii - 3
xx - 2
xxi - 2
xxii - 2
xxiii - 2
xxiv - 2
xxix - 2
xxv - 2
xxvi - 2
xxvii - 2
xxviii - 2
xxx - 2
xxxi - 2
xxxii - 2
xxxiii - 2
xxxiv - 2
xxxix - 2
xxxv - 2
xxxvi - 2
xxxvii - 2
xxxviii - 2
years - 1
you - 74
your - 9
z - 1
zangada - 1
zangado - 3
zangarem - 1
zangava - 2
zangava-se - 1
zanguei - 1
zás - 1
zeloso - 1
zero - 2
